"Tanggal","SKU","Produk","Kategori","Rasa","Ukuran","UrutanUkuran","JenisPacking","IsiKemasan","HargaSatuan","IsiPerKarton","KapasitasMesin","Lokasi","BulanKe","NamaBulan","AngkaBulan","Jenis","Permintaan","Plan","Skenario","Faktor"
2025-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",1,"Januari",0.760954086758988,"Riwayat",289,NA,"Pesimis",0.9
2025-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",312,NA,"Normal",1
2025-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",312,NA,"Optimis",1.1
2025-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",2,"Februari",0.737844567734044,"Riwayat",312,NA,"Pesimis",0.9
2025-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",338,NA,"Normal",1
2025-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",338,NA,"Optimis",1.1
2025-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",3,"Maret",0.879210169935783,"Riwayat",338,NA,"Pesimis",0.9
2025-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",363,NA,"Normal",1
2025-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",363,NA,"Optimis",1.1
2025-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",4,"April",0.90769297977371,"Riwayat",363,NA,"Pesimis",0.9
2025-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",387,NA,"Normal",1
2025-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",387,NA,"Optimis",1.1
2025-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",5,"Mei",1.0194399545673,"Riwayat",387,NA,"Pesimis",0.9
2025-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",450,NA,"Normal",1
2025-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",450,NA,"Optimis",1.1
2025-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",6,"Juni",1.05006334367219,"Riwayat",450,NA,"Pesimis",0.9
2025-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",435,NA,"Normal",1
2025-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",435,NA,"Optimis",1.1
2025-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",7,"Juli",1.01712463413569,"Riwayat",435,NA,"Pesimis",0.9
2025-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",430,NA,"Normal",1
2025-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",430,NA,"Optimis",1.1
2025-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",8,"Agustus",0.925822375606133,"Riwayat",430,NA,"Pesimis",0.9
2025-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",416,NA,"Normal",1
2025-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",416,NA,"Optimis",1.1
2025-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",9,"September",0.982875365864313,"Riwayat",416,NA,"Pesimis",0.9
2025-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",448,NA,"Normal",1
2025-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",448,NA,"Optimis",1.1
2025-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",10,"Oktober",1.10231095190249,"Riwayat",448,NA,"Pesimis",0.9
2025-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",598,NA,"Normal",1
2025-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",598,NA,"Optimis",1.1
2025-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",11,"November",1.22930409331178,"Riwayat",598,NA,"Pesimis",0.9
2025-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",550,NA,"Normal",1
2025-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",550,NA,"Optimis",1.1
2025-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",12,"Desember",1.43313966187585,"Riwayat",550,NA,"Pesimis",0.9
2026-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",1,"Januari",0.760954086758988,"Plan",NA,418.524747717444,"Normal",1
2026-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",1,"Januari",0.760954086758988,"Plan",NA,460.377222489188,"Optimis",1.1
2026-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",1,"Januari",0.760954086758988,"Plan",NA,376.672272945699,"Pesimis",0.9
2026-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",2,"Februari",0.737844567734044,"Plan",NA,405.814512253724,"Normal",1
2026-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",2,"Februari",0.737844567734044,"Plan",NA,446.395963479097,"Optimis",1.1
2026-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",2,"Februari",0.737844567734044,"Plan",NA,365.233061028352,"Pesimis",0.9
2026-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",3,"Maret",0.879210169935783,"Plan",NA,483.56559346468,"Normal",1
2026-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",3,"Maret",0.879210169935783,"Plan",NA,531.922152811149,"Optimis",1.1
2026-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",3,"Maret",0.879210169935783,"Plan",NA,435.209034118212,"Pesimis",0.9
2026-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",4,"April",0.90769297977371,"Plan",NA,499.231138875541,"Normal",1
2026-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",4,"April",0.90769297977371,"Plan",NA,549.154252763095,"Optimis",1.1
2026-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",4,"April",0.90769297977371,"Plan",NA,449.308024987987,"Pesimis",0.9
2026-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",5,"Mei",1.0194399545673,"Plan",NA,560.691975012013,"Normal",1
2026-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",5,"Mei",1.0194399545673,"Plan",NA,616.761172513215,"Optimis",1.1
2026-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",5,"Mei",1.0194399545673,"Plan",NA,504.622777510812,"Pesimis",0.9
2026-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",6,"Juni",1.05006334367219,"Plan",NA,577.534839019702,"Normal",1
2026-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",6,"Juni",1.05006334367219,"Plan",NA,635.288322921672,"Optimis",1.1
2026-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik A",6,"Juni",1.05006334367219,"Plan",NA,519.781355117732,"Pesimis",0.9
2023-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",1,"Januari",0.760954086758988,"Riwayat",142,NA,"Normal",1
2023-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",1,"Januari",0.760954086758988,"Riwayat",142,NA,"Optimis",1.1
2023-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",1,"Januari",0.760954086758988,"Riwayat",142,NA,"Pesimis",0.9
2023-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",2,"Februari",0.737844567734044,"Riwayat",146,NA,"Normal",1
2023-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",2,"Februari",0.737844567734044,"Riwayat",146,NA,"Optimis",1.1
2023-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",2,"Februari",0.737844567734044,"Riwayat",146,NA,"Pesimis",0.9
2023-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",3,"Maret",0.879210169935783,"Riwayat",154,NA,"Normal",1
2023-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",3,"Maret",0.879210169935783,"Riwayat",154,NA,"Optimis",1.1
2023-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",3,"Maret",0.879210169935783,"Riwayat",154,NA,"Pesimis",0.9
2023-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",4,"April",0.90769297977371,"Riwayat",179,NA,"Normal",1
2023-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",4,"April",0.90769297977371,"Riwayat",179,NA,"Optimis",1.1
2023-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",4,"April",0.90769297977371,"Riwayat",179,NA,"Pesimis",0.9
2023-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",5,"Mei",1.0194399545673,"Riwayat",190,NA,"Normal",1
2023-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",5,"Mei",1.0194399545673,"Riwayat",190,NA,"Optimis",1.1
2023-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",5,"Mei",1.0194399545673,"Riwayat",190,NA,"Pesimis",0.9
2023-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",6,"Juni",1.05006334367219,"Riwayat",203,NA,"Normal",1
2023-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",6,"Juni",1.05006334367219,"Riwayat",203,NA,"Optimis",1.1
2023-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",6,"Juni",1.05006334367219,"Riwayat",203,NA,"Pesimis",0.9
2023-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",7,"Juli",1.01712463413569,"Riwayat",213,NA,"Normal",1
2023-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",7,"Juli",1.01712463413569,"Riwayat",213,NA,"Optimis",1.1
2023-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",7,"Juli",1.01712463413569,"Riwayat",213,NA,"Pesimis",0.9
2023-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",8,"Agustus",0.925822375606133,"Riwayat",180,NA,"Normal",1
2023-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",8,"Agustus",0.925822375606133,"Riwayat",180,NA,"Optimis",1.1
2023-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",8,"Agustus",0.925822375606133,"Riwayat",180,NA,"Pesimis",0.9
2023-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",9,"September",0.982875365864313,"Riwayat",192,NA,"Normal",1
2023-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",9,"September",0.982875365864313,"Riwayat",192,NA,"Optimis",1.1
2023-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",9,"September",0.982875365864313,"Riwayat",192,NA,"Pesimis",0.9
2023-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",10,"Oktober",1.10231095190249,"Riwayat",219,NA,"Normal",1
2023-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",10,"Oktober",1.10231095190249,"Riwayat",219,NA,"Optimis",1.1
2023-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",10,"Oktober",1.10231095190249,"Riwayat",219,NA,"Pesimis",0.9
2023-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",11,"November",1.22930409331178,"Riwayat",247,NA,"Normal",1
2023-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",11,"November",1.22930409331178,"Riwayat",247,NA,"Optimis",1.1
2023-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",11,"November",1.22930409331178,"Riwayat",247,NA,"Pesimis",0.9
2023-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",12,"Desember",1.43313966187585,"Riwayat",274,NA,"Normal",1
2023-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",12,"Desember",1.43313966187585,"Riwayat",274,NA,"Optimis",1.1
2023-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",12,"Desember",1.43313966187585,"Riwayat",274,NA,"Pesimis",0.9
2024-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",1,"Januari",0.760954086758988,"Riwayat",159,NA,"Normal",1
2024-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",1,"Januari",0.760954086758988,"Riwayat",159,NA,"Optimis",1.1
2024-01-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",1,"Januari",0.760954086758988,"Riwayat",159,NA,"Pesimis",0.9
2024-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",2,"Februari",0.737844567734044,"Riwayat",169,NA,"Normal",1
2024-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",2,"Februari",0.737844567734044,"Riwayat",169,NA,"Optimis",1.1
2024-02-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",2,"Februari",0.737844567734044,"Riwayat",169,NA,"Pesimis",0.9
2024-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",3,"Maret",0.879210169935783,"Riwayat",302,NA,"Normal",1
2024-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",3,"Maret",0.879210169935783,"Riwayat",302,NA,"Optimis",1.1
2024-03-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",3,"Maret",0.879210169935783,"Riwayat",302,NA,"Pesimis",0.9
2024-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",4,"April",0.90769297977371,"Riwayat",186,NA,"Normal",1
2024-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",4,"April",0.90769297977371,"Riwayat",186,NA,"Optimis",1.1
2024-04-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",4,"April",0.90769297977371,"Riwayat",186,NA,"Pesimis",0.9
2024-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",5,"Mei",1.0194399545673,"Riwayat",246,NA,"Normal",1
2024-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",5,"Mei",1.0194399545673,"Riwayat",246,NA,"Optimis",1.1
2024-05-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",5,"Mei",1.0194399545673,"Riwayat",246,NA,"Pesimis",0.9
2024-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",6,"Juni",1.05006334367219,"Riwayat",223,NA,"Normal",1
2024-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",6,"Juni",1.05006334367219,"Riwayat",223,NA,"Optimis",1.1
2024-06-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",6,"Juni",1.05006334367219,"Riwayat",223,NA,"Pesimis",0.9
2024-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",7,"Juli",1.01712463413569,"Riwayat",234,NA,"Normal",1
2024-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",7,"Juli",1.01712463413569,"Riwayat",234,NA,"Optimis",1.1
2024-07-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",7,"Juli",1.01712463413569,"Riwayat",234,NA,"Pesimis",0.9
2024-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",8,"Agustus",0.925822375606133,"Riwayat",219,NA,"Normal",1
2024-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",8,"Agustus",0.925822375606133,"Riwayat",219,NA,"Optimis",1.1
2024-08-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",8,"Agustus",0.925822375606133,"Riwayat",219,NA,"Pesimis",0.9
2024-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",9,"September",0.982875365864313,"Riwayat",248,NA,"Normal",1
2024-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",9,"September",0.982875365864313,"Riwayat",248,NA,"Optimis",1.1
2024-09-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",9,"September",0.982875365864313,"Riwayat",248,NA,"Pesimis",0.9
2024-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",10,"Oktober",1.10231095190249,"Riwayat",252,NA,"Normal",1
2024-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",10,"Oktober",1.10231095190249,"Riwayat",252,NA,"Optimis",1.1
2024-10-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",10,"Oktober",1.10231095190249,"Riwayat",252,NA,"Pesimis",0.9
2024-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",11,"November",1.22930409331178,"Riwayat",273,NA,"Normal",1
2024-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",11,"November",1.22930409331178,"Riwayat",273,NA,"Optimis",1.1
2024-11-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",11,"November",1.22930409331178,"Riwayat",273,NA,"Pesimis",0.9
2024-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",12,"Desember",1.43313966187585,"Riwayat",284,NA,"Normal",1
2024-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",12,"Desember",1.43313966187585,"Riwayat",284,NA,"Optimis",1.1
2024-12-01,"TB-PCH-SED-KAC","Teh Botol","Minuman","Peach","Sedang",2,"Botol Kaca","450 ml",12000,12,4000,"Pabrik B",12,"Desember",1.43313966187585,"Riwayat",284,NA,"Pesimis",0.9
